"","OBJECTID","CMM","CM","TYPE_","NIVEAU","GISEMENT","TRANCHE","ZONE_","RAPPORT_MIN","MINR_PASSANT","X","Y","Z","PT","PP","BPL_B","RP","CO2_B","CAO_B","SIO2_B","FE2O3_B","AL2O3_B","F_B","CORG_B","NA2O_B","K2O_B","MGO_B","CD_B","U_B","AS_B","V_B","ZN_B","TI_B","TR_B","SR_B","CL_B","Mo_B","Cr_B","SIO2_L","MGO_L","CD_L","CO2_L","SO3_B","AS_L","CL_L","SIO2R_B","Th_B","ORDRE","OBS"
"11118",11118,"CMM1435","CM627","GEOCHIMIE","Niveau 21","G14","T2","Zone17","0","0","325537,2751","191654,5758","398,0119966","0,556983719","0,556983719","58,8260497","76,76092545","7,497857755","0","1,910882605","0","0","0","0","0","0","0,231362468","25,70694087","0","22,27934876","0","0","0","0","0","383,033419","0","0","0","0","0","0","0","0","0","0","0","13,71036847","0"
"11119",11119,"CMM1436","CM630","GEOCHIMIE","Niveau 21","G14","T4","Zone17","0","0","327251,0711","191654,5758","386,2125107","1,113967438","1,113967438","62,87917738","71,85089974","4,198800343","0","3,479005998","0","0","0","0","0","0","0,30848329","9,42587832","0","18,85175664","0","0","0","0","0","289,6315338","0","0","0","0","0","0","0","0","0","0","0","13,71036847","0"
"11122",11122,"CMM1439","CM647","GEOCHIMIE","Niveau 21","G14","T2","Zone17","0","0","319538,9889","190912,485","395,4498715","1,199657241","1,199657241","58,44044559","78,83461868","4,755784062","0","6,109682948","0","0","0","0","0","0","0,728363325","23,13624679","0","18,85175664","0","0","0","0","0","305,0556984","0","0","0","0","0","0","0","0","0","0","0","13,71036847","0"
"11123",11123,"CMM1440","CM651","GEOCHIMIE","Niveau 21","G14","T4","Zone17","0","0","321252,7849","190912,485","352,2279349","1,242502142","1,242502142","61,23393316","79,42587832","4,095972579","0","5,852613539","0","0","0","0","0","0","0,462724936","5,998286204","0","12,85347044","0","0","0","0","0","285,3470437","0","0","0","0","0","0","0","0","0","0","0","13,71036847","0"
"11125",11125,"CMM1493","CM661","GEOCHIMIE","Niveau 21","G14","T3","Zone17","0","0","325108,826","190912,485","344,7215081","1,413881748","1,413881748","59,82862039","78,42330763","5,141388175","0","6,580976864","0","0","0","0","0","0","0,471293916","35,13281919","0","15,42416452","0","0","0","0","0","334,1902314","0","0","0","0","0","0","0","0","0","0","0","13,71036847","0"
"11127",11127,"CMM1444","CM666","GEOCHIMIE","Niveau 21","G14","T3","Zone17","0","0","328107,9692","190912,485","370,1628106","0,642673522","0,642673522","61,52527849","76,23821765","3,598971722","0","1,962296487","0","0","0","0","0","0","0,728363325","8,568980291","0","17,99485861","0","0","0","0","0","378,7489289","0","0","0","0","0","0","0","0","0","0","0","13,71036847","0"
"11128",11128,"CMM1494","CM667","GEOCHIMIE","Niveau 21","G14","T3","Zone17","0","0","329393,3162","190912,485","366,1868038","0,642673522","0,642673522","51,25107112","72,11653813","8,997429306","0","4,550128535","0","0","0","0","0","0","0,616966581","35,98971722","0","16,28106255","0","0","0","0","0","207,3693231","0","0","0","0","0","0","0","0","0","0","0","13,71036847","0"
"11129",11129,"CMM1446","CM673","GEOCHIMIE","Niveau 21","G14","T1","Zone17","0","0","332221,0797","190912,485","379,1859469","1,071122536","1,071122536","62,00514139","76,23821765","3,470437018","0","5,01285347","0","0","0","0","0","0","0,359897172","6,855184233","0","16,28106255","0","0","0","0","0","206,512425","0","0","0","0","0","0","0","0","0","0","0","13,71036847","0"
"11130",11130,"CMM1447","CM675","GEOCHIMIE","Niveau 21","G14","T1","Zone17","0","0","333249,3573","190912,485","379,1602399","1,071122536","1,071122536","57,46358183","74,23307626","4,884318766","0","0","0","0","0","0","0","0","0,745501285","53,12767781","0","17,13796058","0","0","0","0","0","211,6538132","0","0","0","0","0","0","0","0","0","0","0","13,71036847","0"
"11133",11133,"CMM1495","CM1404","GEOCHIMIE","Niveau 21","G14","T1","Zone10","0","0","328882,6992","197936,4096","473,2733505","0,59982862","0,59982862","62,89631534","0","0","0","1,970865467","0","0","0","0","0","0","0","3,427592117","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","13,71036847","0"
"11135",11135,"CMM1496","CM491","GEOCHIMIE","Niveau 21","G14","T2","Zone10","0","0","327405,0985","197469,8629","475,3213368","0,685518423","0,685518423","63,41045416","0","0","0","2,227934876","0","0","0","0","0","0","0","3,427592117","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","13,71036847","0"
"11136",11136,"CMM1497","CM569","GEOCHIMIE","Niveau 21","G14","T1","Zone10","0","0","326878,9717","198931,8509","491,9880034","0,856898029","0,856898029","62,98200514","0","0","0","1,628106255","0","0","0","0","0","0","0","6,855184233","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","13,71036847","0"
"11138",11138,"CMM1498","CM646","GEOCHIMIE","Niveau 21","G14","T1","Zone10","0","0","325095,3813","198602,6392","483,2476435","2,05655527","2,05655527","64,52442159","0","0","0","0,942587832","0","0","0","0","0","0","0","12,85347044","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","13,71036847","0"
"11139",11139,"CMM1499","CM702","GEOCHIMIE","Niveau 21","G14","T1","Zone10","0","0","325239,066","199704,533","494,9443016","1,028277635","1,028277635","62,63924593","0","0","0","1,713796058","0","0","0","0","0","0","0","5,141388175","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","13,71036847","0"
"11140",11140,"CMM1473","CM913","GEOCHIMIE","Niveau 21","G14","T1","Zone10","0","0","328482,982","196447,5407","457,412168","1,628106255","1,628106255","60,18851757","75,32990574","3,890317052","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0,248500428","0","0","0","0","0","0","0","13,71036847","0"
"11141",11141,"CMM1500","CM924","GEOCHIMIE","Niveau 21","G14","T1","Zone10","0","0","328224,6101","198076,2982","479,6743787","0,728363325","0,728363325","62,98200514","0","0","0","1,799485861","0","0","0","0","0","0","0","7,712082262","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","13,71036847","0"
"11142",11142,"CMM1501","CM1089","GEOCHIMIE","Niveau 21","G14","T1","Zone10","0","0","330075,3556","195690,3256","446,101114","1,199657241","1,199657241","61,26820908","0","0","0","3,941730934","0","0","0","0","0","0","0","5,998286204","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","13,71036847","0"
"11143",11143,"CMM1502","CM1091","GEOCHIMIE","Niveau 21","G14","T2","Zone10","0","0","327494,91","195686,0154","454,4987147","1,328191945","1,328191945","62,72493573","0","0","0","1,885175664","0","0","0","0","0","0","0","5,998286204","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","13,71036847","0"
"11144",11144,"CMM1450","CM1097","GEOCHIMIE","Niveau 21","G14","T2","Zone10","0","0","320608,9117","195715,7669","441,0282776","1,028277635","1,028277635","62,28791774","0","3,461868038","43,96743787","2,604970009","0,102827763","0,359897172","3,590402742","0,188517566","0","0","0,248500428","6,855184233","104,5415596","18,85175664","0","0","0","0","0","0","0","0","0","0","0","0","1,413881748","0","0","0","0","13,71036847","0"
"11145",11145,"CMM1503","CM1102","GEOCHIMIE","Niveau 21","G14","T1","Zone10","0","0","327909,3402","196451,1568","465,7240788","0,771208226","0,771208226","62,03941731","0","0","0","2,142245073","0","0","0","0","0","0","0","6,855184233","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","13,71036847","0"
"11146",11146,"CMM1504","CM1104","GEOCHIMIE","Niveau 21","G14","T2","Zone10","0","0","328316,9666","197193,8303","454,5844045","0,856898029","0,856898029","61,61096829","0","0","0","2,65638389","0","0","0","0","0","0","0","5,998286204","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","13,71036847","0"
"11147",11147,"CMM1505","CM1107","GEOCHIMIE","Niveau 21","G14","T3","Zone10","0","0","326570,8655","197191,7738","460,1542416","0,685518423","0,685518423","61,8680377","0","0","0","2,227934876","0","0","0","0","0","0","0","9,42587832","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","13,71036847","0"
"11148",11148,"CMM1506","CM1114","GEOCHIMIE","Niveau 21","G14","T1","Zone10","0","0","327007,5407","197931,8766","485,235647","1,885175664","1,885175664","62,38217652","0","0","0","2,313624679","0","0","0","0","0","0","0","8,568980291","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","13,71036847","0"
"11149",11149,"CMM1507","CM1115","GEOCHIMIE","Niveau 21","G14","T2","Zone10","0","0","327884,7472","197935,5613","487,3607541","0,856898029","0,856898029","61,6966581","0","0","0","2,227934876","0","0","0","0","0","0","0","8,568980291","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","13,71036847","0"
"11151",11151,"CMM1509","CM1118","GEOCHIMIE","Niveau 21","G14","T1","Zone10","0","0","326561,0968","198688,8603","490,8311911","0,814053128","0,814053128","62,46786632","0","0","0","2,65638389","0","0","0","0","0","0","0","11,13967438","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","13,71036847","0"
"11153",11153,"CMM1475","CM1395","GEOCHIMIE","Niveau 21","G14","T1","Zone10","0","0","320172,8192","196529,2459","456,0239931","1,028277635","1,028277635","61,46529563","0","3,170522708","43,36760925","1,893744644","0,128534704","0,325621251","3,401885176","0,145672665","0,959725793","0,051413882","0,248500428","3,427592117","109,6829477","20,5655527","150,8140531","164,5244216","53,98457584","493,5732648","0","0","0","0","0","0","0","0","1,276778063","0","0","0","0","13,71036847","0"
"11156",11156,"CMM1453","CM1402","GEOCHIMIE","Niveau 21","G14","T4","Zone10","0","0","325769,126","194273,1877","424,1302485","0,685518423","0,685518423","63,29048843","70,89117395","3,898886033","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0,368466153","0","0","0","0","0","0","0","13,71036847","0"
"11157",11157,"CMM1476","CM1403","GEOCHIMIE","Niveau 21","G14","T3","Zone10","0","0","320573,6504","194268,5347","421,7137961","1,628106255","1,628106255","62,90488432","68,9117395","3,127677806","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0,676949443","0","0","0","0","0","0","0","13,71036847","0"
"11159",11159,"CMM1455","CM1407","GEOCHIMIE","Niveau 21","G14","T3","Zone17","0","0","321880,7369","192032,7335","405,8269066","1,113967438","1,113967438","51,99657241","59,13453299","6,015424165","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1,516709512","0","0","0","0","0","0","0","13,71036847","0"
"11160",11160,"CMM1456","CM1408","GEOCHIMIE","Niveau 21","G14","T4","Zone17","0","0","324464,8158","192031,8423","401,7994859","0,728363325","0,642673522","56,70094259","72,68209083","6,075407027","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0,985432734","0","0","0","0","0","0","0","13,71036847","0"
"11162",11162,"CMM1458","CM1410","GEOCHIMIE","Niveau 21","G14","T1","Zone17","0","0","329635,2614","192030,2399","392,9048843","0,985432734","0,985432734","61,24250214","77,48071979","3,22193659","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0,317052271","0","0","0","0","0","0","0","13,71036847","0"
"11163",11163,"CMM1477","CM928","GEOCHIMIE","Niveau 21","G14","T2","Zone10","0","0","325131,3111","196470,0086","468,7660668","0,899742931","0,899742931","62,9134533","67,7806341","3,453299057","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0,137103685","0","0","0","0","0","0","0","13,71036847","0"
"11164",11164,"CMM1478","CM1746","GEOCHIMIE","Niveau 22","G14","T1","Zone10","0","0","324466,1525","197220,2228","469,4944302","0,171379606","0,171379606","46,52956298","0","10,70265638","43,00771208","2,887746358","0,162810626","0,702656384","2,570694087","0,111396744","0","0","0,29134533","44,55869751","89,97429306","14,5672665","0","0","0","0","0","0","0","0","0","0","0","0","0,831191088","0","0","0","0","11,13967438","0"
"11165",11165,"CMM1406","CM1755","GEOCHIMIE","Niveau 22","G14","T1","Zone10","0","0","320610,1114","196478,1491","454,7043702","0,428449015","0,428449015","52,3479006","0","3,350471294","42,40788346","4,875749786","0,205655527","0,925449871","3,264781491","0,162810626","0","0","0,28277635","23,99314482","73,69323051","10,28277635","0","0","0","0","0","0","0","0","0","0","0","0","1,062553556","0","0","0","0","11,13967438","0"
"11167",11167,"CMM1479","CM1768","GEOCHIMIE","Niveau 22","G14","T2","Zone10","0","0","324466,1525","195736,0754","453,487575","0,171379606","0,171379606","54,07026564","59,64010283","0","0","5,826906598","0","0","0","0","0","0","0","24,85004284","0","0","0","0","0","0","0","0","0","0","2,05655527","0","22,27934876","0","0","0","0","0","0","11,13967438","0"
"11168",11168,"CMM1482","CM1779","GEOCHIMIE","Niveau 22","G14","T1","Zone10","0","0","327893,7446","198704,4045","501,285347","0,171379606","0,171379606","44,1302485","46,10111397","0","0","6,16966581","0","0","0","0","0","0","0","103,6846615","0","0","0","0","0","0","0","0","0","0","1,028277635","0","62,55355613","0","0","0","0","0","0","11,13967438","0"
"11169",11169,"CMM1484","CM1788","GEOCHIMIE","Niveau 22","G14","T1","Zone10","0","0","327893,7446","197220,2228","473,0676949","0,428449015","0,428449015","47,72922022","75,83547558","0","0","5,484147386","0","0","0","0","0","0","0","39,41730934","0","0","0","0","0","0","0","0","0","0","1,45672665","0","35,98971722","0","0","0","0","0","0","11,13967438","0"
"11172",11172,"CMM1490","CM1816","GEOCHIMIE","Niveau 22","G14","T2","Zone10","0","0","326179,9486","195736,0754","447,3179092","0,514138817","0,514138817","57,15509854","60,83976007","0","0","3,770351328","0","0","0","0","0","0","0","42,84490146","0","0","0","0","0","0","0","0","0","0","1,371036847","0","75,40702656","0","0","0","0","0","0","11,13967438","0"
"11173",11173,"CMM1491","CM1818","GEOCHIMIE","Niveau 22","G14","T1","Zone10","0","0","332178,2348","195736,0754","449,571551","0,514138817","0,514138817","53,81319623","64,52442159","0","0","4,11311054","0","0","0","0","0","0","0","32,56212511","0","0","0","0","0","0","0","0","0","0","1,713796058","0","33,41902314","0","0","0","0","0","0","11,13967438","0"
"11175",11175,"CMM1411","CM1822","GEOCHIMIE","Niveau 22","G14","T2","Zone10","0","0","322109,6829","195365,03","428,2347901","0,171379606","0,171379606","46,36675236","0","9,11739503","41,0882605","5,355612682","0,471293916","1,276778063","2,93916024","0,231362468","0","0","0,28277635","68,55184233","73,69323051","15,42416452","0","0","0","0","0","0","0","0","0","0","0","0","1,302485004","0","0","0","0","11,13967438","0"
"11177",11177,"CMM1414","CM1828","GEOCHIMIE","Niveau 22","G14","T2","Zone10","0","0","324680,377","195365,03","450,5998286","0,214224507","0,214224507","41,95372751","0","10,96829477","41,32819195","6,426735219","0,29134533","1,225364182","2,35646958","0,137103685","0","0","0,385604113","20,5655527","65,98114824","13,71036847","0","0","0","0","0","0","0","0","0","0","0","0","1,002570694","0","0","0","0","11,13967438","0"
"11178",11178,"CMM1415","CM1853","GEOCHIMIE","Niveau 22","G14","T3","Zone10","0","0","321681,2339","194622,9392","415,3984576","0,342759212","0,342759212","46,13538989","0","9,640102828","42,76778063","4,584404456","0,368466153","0,831191088","2,390745501","0,111396744","0","0","0,274207369","70,26563839","71,12253642","17,13796058","0","0","0","0","0","0","0","0","0","0","0","0","0,942587832","0","0","0","0","11,13967438","0"
"11179",11179,"CMM1461","CM1855","GEOCHIMIE","Niveau 22","G14","T4","Zone10","0","0","322538,132","194622,9392","424,1473865","0,257069409","0,257069409","48,41473865","0","9,554413025","42,76778063","3,753213368","0,154241645","0,488431877","2,682090831","0,179948586","0,565552699","0,102827763","0,317052271","104,5415596","67,6949443","14,5672665","113,1105398","212,5107112","52,27077978","362,4678663","0","0","0","0","0","0","0","0","0,711225364","0","0","0","0","11,13967438","0"
"11180",11180,"CMM1462","CM1856","GEOCHIMIE","Niveau 22","G14","T4","Zone10","0","0","323395,03","194622,9392","427,1036847","0,814053128","0,814053128","48,2176521","0","9,005998286","42,28791774","5,089974293","0,377035133","0,736932305","2,673521851","0,137103685","0","0","0,30848329","130,2485004","69,40874036","16,28106255","0","0","0","0","0","0","0","0","0","0","0","0","1,002570694","0","0","0","0","11,13967438","0"
"11183",11183,"CMM1418","CM44","GEOCHIMIE","Niveau 22","G14","T3","Zone10","0","0","328964,8672","193880,8483","416,3924593","0,771208226","0,771208226","50,36846615","66,68380463","7,514995716","41,80805484","5,972579263","0,248500428","0,59125964","2,862039417","0","0","0","0,197086547","82,2622108","75,40702656","7,712082262","126,8209083","224,5072836","0","0","610,1113967","0","0","0","0","0,162810626","0","0","0","0","0","0","0","11,13967438","0"
"11185",11185,"CMM1419","CM50","GEOCHIMIE","Niveau 22","G14","T3","Zone10","0","0","321254,8843","193880,4027","421,4310197","0,214224507","0,214224507","48,57754927","57,74635818","7,137960583","39,64867181","5,612682091","0,368466153","1,036846615","2,862039417","0","0","0","0,317052271","89,97429306","81,40531277","10,28277635","120,8226221","245,9297344","0","0","521,8508997","0","0","0","0","0,162810626","0","0","0","0","0","0","0","11,13967438","0"
